"","id_trx","fecha","id_cliente","canal","tipo_trx","moneda","monto","provincia","segmento","es_pep","ingreso_mensual","trx_diarias","monto_diario","umbral_segmento","regla_monto_alto","regla_salario","regla_pep","regla_frecuencia","num_reglas","alerta","id_regla_principal"
"132",132,"2024-04-03",788,"SINPE","Retiro","USD",162997.577349538,"Heredia","Personal",0,1051991,1,162997.577349538,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"133",133,"2024-03-14",646,"Cajero","Pago","CRC",94800.4367642493,"Limón","Personal",0,841904,1,94800.4367642493,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"134",134,"2024-08-14",439,"Ventanilla","Transferencia","USD",158398.775932472,"Guanacaste","Personal",0,928453,1,158398.775932472,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"135",135,"2024-09-24",991,"Cajero","Transferencia","CRC",48797.6022146356,"San José","Personal",0,594552,1,48797.6022146356,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"136",136,"2024-09-16",388,"SINPE","Retiro","CRC",44007.9908473183,"Cartago","PYME",0,808570,1,44007.9908473183,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"137",137,"2024-04-24",184,"Internet","Pago","CRC",22142.3111852719,"Heredia","Personal",0,234201,1,22142.3111852719,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"138",138,"2024-06-25",449,"SINPE","Retiro","CRC",153398.42219335,"Limón","Personal",0,696187,1,153398.42219335,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"139",139,"2024-12-27",232,"SINPE","Pago","CRC",22583.97574887,"Alajuela","Personal",0,674030,1,22583.97574887,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"140",140,"2024-09-12",389,"Internet","Pago","CRC",22480.9988043345,"Puntarenas","Personal",0,635292,1,22480.9988043345,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"141",141,"2024-06-14",672,"Internet","Pago","CRC",54161.5545681749,"Alajuela","Personal",0,660435,1,54161.5545681749,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"142",142,"2024-07-31",875,"SINPE","Retiro","CRC",52560.9210475396,"Puntarenas","Personal",0,443907,1,52560.9210475396,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"143",143,"2024-03-05",786,"Cajero","Retiro","CRC",18373.7025882556,"Cartago","Personal",0,116376,1,18373.7025882556,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"144",144,"2024-10-26",821,"SINPE","Retiro","CRC",100998.101842407,"Alajuela","Personal",0,406531,1,100998.101842407,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"145",145,"2024-04-07",623,"Cajero","Transferencia","CRC",87265.6709064397,"Cartago","Personal",0,815906,1,87265.6709064397,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"146",146,"2024-11-16",582,"Cajero","Pago","USD",37594.619933739,"Alajuela","Personal",0,367731,1,37594.619933739,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"147",147,"2024-04-24",567,"Internet","Pago","USD",19190.0527986137,"Cartago","Personal",0,494455,2,117061.689801482,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"148",148,"2024-12-09",963,"Cajero","Retiro","CRC",151683.485918994,"Limón","Personal",0,626526,1,151683.485918994,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"149",149,"2024-04-09",825,"Ventanilla","Pago","CRC",72748.2622856595,"Limón","Personal",0,616213,1,72748.2622856595,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"150",150,"2024-03-30",618,"SINPE","Pago","CRC",49817.7648735769,"Limón","Personal",0,896022,1,49817.7648735769,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"151",151,"2024-08-12",833,"Ventanilla","Pago","USD",57666.1327710329,"Limón","Personal",0,554038,1,57666.1327710329,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"152",152,"2024-11-29",591,"SINPE","Pago","USD",46924.1457983648,"Guanacaste","Personal",0,435505,1,46924.1457983648,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"153",153,"2024-09-05",227,"SINPE","Transferencia","USD",93899.9132459927,"Heredia","Personal",0,1657131,1,93899.9132459927,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"154",154,"2024-10-21",765,"SINPE","Depósito","CRC",59618.2984251434,"Heredia","Personal",0,283792,1,59618.2984251434,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"155",155,"2024-10-02",45,"Internet","Depósito","CRC",62393.7210857601,"Alajuela","Personal",0,629320,1,62393.7210857601,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"156",156,"2024-02-13",251,"Cajero","Retiro","CRC",250950.795225934,"Alajuela","PYME",0,1209200,1,250950.795225934,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"157",157,"2024-09-25",389,"Cajero","Depósito","CRC",47539.5383454391,"Puntarenas","Personal",0,635292,2,101519.0157902,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"158",158,"2024-08-04",536,"Cajero","Retiro","CRC",34208.6924404857,"Alajuela","Personal",0,725078,1,34208.6924404857,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"159",159,"2024-01-31",837,"Cajero","Transferencia","CRC",74803.3788376993,"San José","Personal",0,999488,1,74803.3788376993,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"160",160,"2024-02-08",167,"Cajero","Retiro","CRC",45430.0252834456,"Alajuela","Personal",0,488079,1,45430.0252834456,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"161",161,"2024-05-16",415,"Internet","Retiro","CRC",278267.305919739,"Alajuela","Corporativo",0,3506589,1,278267.305919739,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"162",162,"2024-06-23",401,"Cajero","Pago","CRC",64179.1009008097,"Alajuela","Personal",0,676634,1,64179.1009008097,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"163",163,"2024-04-11",437,"Internet","Depósito","CRC",80883.1275603751,"San José","Personal",0,873586,1,80883.1275603751,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"164",164,"2024-08-02",197,"Internet","Depósito","CRC",44707.1722911847,"Limón","Personal",0,354008,1,44707.1722911847,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"165",165,"2024-04-18",575,"SINPE","Depósito","USD",36735.4981907524,"Heredia","Personal",0,354327,1,36735.4981907524,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"166",166,"2024-03-08",997,"Internet","Depósito","CRC",273331.184022392,"Puntarenas","Personal",0,3126259,1,273331.184022392,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"167",167,"2024-08-01",437,"Internet","Pago","USD",100887.028975782,"San José","Personal",0,873586,1,100887.028975782,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"168",168,"2024-04-11",728,"Cajero","Depósito","CRC",95649.0170241725,"Puntarenas","Personal",0,688581,1,95649.0170241725,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"169",169,"2024-04-13",545,"SINPE","Depósito","CRC",1202985.31942525,"Puntarenas","Corporativo",0,15534231,1,1202985.31942525,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"170",170,"2024-09-30",652,"SINPE","Pago","CRC",19079.5709148941,"Limón","Personal",0,469153,1,19079.5709148941,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"171",171,"2024-12-06",84,"Internet","Pago","USD",98249.9050533158,"Alajuela","PYME",0,1197859,1,98249.9050533158,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"172",172,"2024-02-05",635,"Cajero","Depósito","CRC",42254.4425933977,"Guanacaste","Personal",0,366176,1,42254.4425933977,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"173",173,"2024-12-25",800,"Internet","Depósito","USD",77757.0077618515,"Cartago","Personal",0,811132,1,77757.0077618515,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"174",174,"2024-09-13",316,"Cajero","Retiro","CRC",359204.39052556,"Guanacaste","Corporativo",0,2994801,1,359204.39052556,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"175",175,"2024-11-04",283,"Ventanilla","Pago","CRC",118624.758989307,"Guanacaste","Corporativo",0,1056124,1,118624.758989307,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"176",176,"2024-12-25",15,"Cajero","Retiro","USD",84612.0066428979,"Alajuela","Personal",0,1048605,1,84612.0066428979,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"177",177,"2024-09-03",45,"Cajero","Retiro","CRC",45118.2876221441,"Alajuela","Personal",0,629320,1,45118.2876221441,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"178",178,"2024-05-23",441,"Cajero","Transferencia","CRC",99416.178728253,"Alajuela","Personal",0,903509,1,99416.178728253,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"179",179,"2024-04-07",290,"Internet","Transferencia","USD",128865.39631556,"Puntarenas","Personal",0,1374909,1,128865.39631556,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"180",180,"2024-08-09",825,"Internet","Depósito","CRC",74462.4701807474,"Limón","Personal",0,616213,1,74462.4701807474,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"181",181,"2024-01-29",712,"SINPE","Retiro","CRC",107507.547895297,"Limón","Corporativo",0,1968950,2,412984.495978028,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"182",182,"2024-08-16",970,"SINPE","Retiro","CRC",42439.4247221949,"Cartago","Personal",0,553304,1,42439.4247221949,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"183",183,"2024-12-17",261,"Internet","Pago","USD",92323.441153012,"Puntarenas","PYME",0,1116311,1,92323.441153012,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"184",184,"2024-10-05",439,"Internet","Retiro","CRC",38530.2060889235,"Guanacaste","Personal",0,928453,1,38530.2060889235,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"185",185,"2024-02-18",672,"Ventanilla","Transferencia","CRC",92291.6807584319,"Alajuela","Personal",0,660435,1,92291.6807584319,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"186",186,"2024-06-24",709,"Ventanilla","Depósito","CRC",83148.966874413,"Limón","Personal",0,535934,1,83148.966874413,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"187",187,"2024-11-13",952,"Cajero","Retiro","CRC",436880.752061668,"Alajuela","Corporativo",0,2674382,1,436880.752061668,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"188",188,"2024-11-16",36,"Cajero","Pago","CRC",56906.4212842234,"Limón","Personal",0,513058,1,56906.4212842234,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"189",189,"2024-02-25",130,"SINPE","Pago","CRC",217084.244455019,"San José","PYME",0,3881543,2,795462.911546592,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"190",190,"2024-09-24",707,"Internet","Pago","CRC",118118.206746665,"San José","PYME",0,618617,1,118118.206746665,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"191",191,"2024-02-23",287,"Ventanilla","Retiro","CRC",130459.878832473,"Heredia","Personal",0,1651592,1,130459.878832473,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"192",192,"2024-01-09",877,"Ventanilla","Depósito","CRC",30006.8340887834,"Guanacaste","Personal",0,285669,1,30006.8340887834,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"193",193,"2024-08-28",200,"Ventanilla","Depósito","CRC",60966.3949334358,"Guanacaste","Personal",0,637727,1,60966.3949334358,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"194",194,"2024-08-14",303,"SINPE","Pago","USD",29093.8065115106,"Alajuela","Personal",0,447682,1,29093.8065115106,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"195",195,"2024-11-10",43,"Cajero","Retiro","CRC",141240.310191052,"San José","PYME",0,834328,1,141240.310191052,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"196",196,"2024-01-26",920,"SINPE","Transferencia","CRC",68218.3869578619,"Alajuela","Personal",0,786152,1,68218.3869578619,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"197",197,"2024-08-30",171,"Ventanilla","Pago","USD",30795.360938498,"Guanacaste","Personal",0,425602,1,30795.360938498,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"198",198,"2024-06-01",539,"Ventanilla","Retiro","CRC",41901.1930152124,"Alajuela","Personal",0,515943,1,41901.1930152124,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"199",199,"2024-09-08",479,"SINPE","Transferencia","CRC",34191.3373854001,"San José","PYME",0,635107,1,34191.3373854001,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"200",200,"2024-11-07",678,"Cajero","Depósito","USD",54537.6124958976,"San José","Personal",0,520410,1,54537.6124958976,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"201",201,"2024-09-25",503,"Ventanilla","Transferencia","CRC",456446.83891353,"Cartago","PYME",0,1689107,1,456446.83891353,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"202",202,"2024-12-14",664,"SINPE","Retiro","CRC",34649.8501314198,"Guanacaste","PYME",0,412826,1,34649.8501314198,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"203",203,"2024-04-01",310,"Internet","Retiro","USD",214918.055789675,"San José","Personal",0,1645283,1,214918.055789675,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"204",204,"2024-05-10",443,"Ventanilla","Retiro","CRC",88597.6729665615,"Heredia","Personal",0,782607,1,88597.6729665615,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"205",205,"2024-07-16",387,"SINPE","Depósito","CRC",31085.4413844303,"Puntarenas","Personal",0,187520,1,31085.4413844303,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"206",206,"2024-08-12",789,"Ventanilla","Pago","CRC",58377.6021720753,"Guanacaste","Personal",0,489035,1,58377.6021720753,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"207",207,"2024-09-14",681,"Ventanilla","Pago","USD",223943.00240817,"San José","PYME",0,1071540,1,223943.00240817,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"208",208,"2024-05-29",654,"Ventanilla","Depósito","CRC",27922.6324718378,"Puntarenas","Personal",0,424261,1,27922.6324718378,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"209",209,"2024-09-10",300,"Ventanilla","Pago","CRC",27550.4178690524,"San José","PYME",0,949599,1,27550.4178690524,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"210",210,"2024-02-02",545,"Cajero","Depósito","CRC",831533.638013515,"Puntarenas","Corporativo",0,15534231,1,831533.638013515,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"211",211,"2024-07-05",863,"Internet","Retiro","CRC",145058.731393145,"Alajuela","Personal",0,432122,3,313741.048398856,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"212",212,"2024-02-24",907,"Internet","Depósito","CRC",48935.8233388835,"Limón","Personal",0,420455,1,48935.8233388835,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"213",213,"2024-09-17",518,"SINPE","Transferencia","CRC",32023.6675060125,"Puntarenas","Personal",0,337447,2,50921.3371691267,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"214",214,"2024-02-29",308,"Cajero","Retiro","USD",268145.917250026,"Guanacaste","PYME",0,1186052,1,268145.917250026,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"215",215,"2024-05-23",287,"SINPE","Retiro","CRC",103764.897665146,"Heredia","Personal",0,1651592,1,103764.897665146,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"216",216,"2024-09-08",669,"Cajero","Retiro","CRC",46732.828888384,"Alajuela","Personal",0,381485,1,46732.828888384,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"217",217,"2024-02-20",423,"Internet","Retiro","CRC",59757.9117987367,"Cartago","PYME",0,525907,1,59757.9117987367,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"218",218,"2024-02-28",907,"Ventanilla","Pago","CRC",38681.5940548639,"Limón","Personal",0,420455,1,38681.5940548639,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"219",219,"2024-01-16",574,"SINPE","Retiro","CRC",388103.643319956,"Limón","Corporativo",0,3530260,1,388103.643319956,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"220",220,"2024-01-03",447,"SINPE","Depósito","CRC",43684.6655119962,"Puntarenas","PYME",0,777819,1,43684.6655119962,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"221",221,"2024-02-19",532,"Ventanilla","Retiro","CRC",145307.416987302,"Cartago","Personal",0,1083766,1,145307.416987302,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"222",222,"2024-01-19",486,"SINPE","Retiro","USD",72345.6828150791,"Cartago","PYME",0,846636,1,72345.6828150791,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"223",223,"2024-01-01",442,"Internet","Retiro","USD",101647.725872631,"Alajuela","Personal",0,704142,1,101647.725872631,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"224",224,"2024-11-12",327,"Cajero","Transferencia","CRC",51406.6824787177,"Guanacaste","Personal",0,1005534,1,51406.6824787177,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"225",225,"2024-06-16",172,"SINPE","Retiro","CRC",227810.937923925,"Cartago","PYME",0,1517238,1,227810.937923925,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"226",226,"2024-05-04",689,"Ventanilla","Pago","USD",122224.887597965,"Heredia","Personal",0,1188935,1,122224.887597965,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"227",227,"2024-03-21",66,"Internet","Retiro","CRC",33149.3789714475,"Puntarenas","Personal",0,1031352,1,33149.3789714475,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"228",228,"2024-07-21",869,"Internet","Pago","CRC",51309.7420880116,"Guanacaste","Personal",0,620841,1,51309.7420880116,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"229",229,"2024-06-09",874,"SINPE","Pago","USD",59425.3283788621,"San José","Personal",0,431919,1,59425.3283788621,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"230",230,"2024-10-20",336,"Internet","Retiro","CRC",194697.88718373,"San José","PYME",0,873589,1,194697.88718373,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"231",231,"2024-12-12",742,"Cajero","Transferencia","USD",183500.68103128,"Alajuela","Personal",0,1245854,1,183500.68103128,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"232",232,"2024-11-08",447,"Ventanilla","Depósito","CRC",55159.8734854097,"Puntarenas","PYME",0,777819,1,55159.8734854097,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"233",233,"2024-03-06",11,"Internet","Depósito","CRC",82515.0941653345,"Heredia","Personal",0,950185,1,82515.0941653345,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"234",234,"2024-05-20",935,"SINPE","Retiro","USD",177063.405593973,"Guanacaste","Personal",0,1905764,1,177063.405593973,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"235",235,"2024-07-28",450,"Internet","Retiro","CRC",69984.587404208,"Cartago","Personal",0,595810,1,69984.587404208,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"236",236,"2024-06-02",261,"SINPE","Pago","CRC",383139.638147952,"Puntarenas","PYME",0,1116311,1,383139.638147952,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"237",237,"2024-08-25",547,"Cajero","Pago","CRC",11524.066291619,"Puntarenas","Personal",0,204886,1,11524.066291619,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"238",238,"2024-11-30",94,"Internet","Transferencia","CRC",1157994.21106336,"Heredia","Corporativo",0,11832373,1,1157994.21106336,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"239",239,"2024-05-24",342,"SINPE","Depósito","CRC",78220.5674021208,"Alajuela","PYME",0,882824,1,78220.5674021208,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"240",240,"2024-09-05",772,"Internet","Depósito","CRC",122655.889768483,"Guanacaste","Personal",0,1256464,1,122655.889768483,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"241",241,"2024-10-02",554,"Cajero","Transferencia","CRC",37242.1977177329,"Cartago","Personal",0,495037,1,37242.1977177329,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"242",242,"2024-01-22",930,"Ventanilla","Depósito","USD",22653.0542101173,"San José","Personal",0,758182,1,22653.0542101173,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"243",243,"2024-01-18",32,"Ventanilla","Retiro","CRC",177496.787496003,"Heredia","PYME",0,2337298,1,177496.787496003,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"244",244,"2024-04-26",443,"Cajero","Depósito","CRC",66222.4868424781,"Heredia","Personal",0,782607,1,66222.4868424781,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"245",245,"2024-01-28",717,"Internet","Transferencia","USD",126370.284873118,"Heredia","Personal",0,784492,1,126370.284873118,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"246",246,"2024-04-11",418,"Ventanilla","Retiro","CRC",117360.685098922,"Limón","PYME",0,1209042,1,117360.685098922,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"247",247,"2024-05-08",981,"Ventanilla","Pago","CRC",87947.1436939299,"Cartago","Personal",0,535583,1,87947.1436939299,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"248",248,"2024-07-30",111,"Internet","Depósito","CRC",66832.0057860209,"Cartago","PYME",0,1856988,1,66832.0057860209,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"249",249,"2024-12-18",210,"Internet","Transferencia","CRC",49612.207481136,"Guanacaste","Personal",0,785122,1,49612.207481136,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"250",250,"2024-09-05",877,"Cajero","Retiro","CRC",24003.5876414921,"Guanacaste","Personal",0,285669,1,24003.5876414921,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"251",251,"2024-10-26",388,"SINPE","Pago","USD",88230.3638713648,"Cartago","PYME",0,808570,1,88230.3638713648,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"252",252,"2024-10-22",941,"Cajero","Pago","CRC",52260.2321022767,"Puntarenas","Personal",0,405771,1,52260.2321022767,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"253",253,"2024-08-24",927,"Ventanilla","Retiro","USD",1793483.25969839,"Puntarenas","Corporativo",0,17733261,1,1793483.25969839,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"254",254,"2024-08-20",635,"SINPE","Transferencia","CRC",23540.0285682743,"Guanacaste","Personal",0,366176,1,23540.0285682743,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"255",255,"2024-09-19",717,"Internet","Pago","CRC",95494.8803517897,"Heredia","Personal",0,784492,1,95494.8803517897,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"256",256,"2024-09-02",152,"Cajero","Depósito","USD",22868.9511659833,"Alajuela","PYME",0,292230,1,22868.9511659833,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"257",257,"2024-10-30",330,"Internet","Retiro","CRC",56289.9211271705,"Cartago","Personal",0,550249,1,56289.9211271705,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"258",258,"2024-03-22",257,"Cajero","Retiro","CRC",68249.0008253409,"Guanacaste","Personal",0,774073,2,160943.523846666,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"259",259,"2024-07-15",970,"Ventanilla","Transferencia","CRC",49518.3222263144,"Cartago","Personal",0,553304,1,49518.3222263144,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"260",260,"2024-11-25",558,"Ventanilla","Pago","CRC",34862.3469530347,"Guanacaste","Personal",0,515132,1,34862.3469530347,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"261",261,"2024-07-04",858,"Ventanilla","Retiro","CRC",90139.5594551527,"Alajuela","Personal",0,554068,1,90139.5594551527,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"262",262,"2024-08-26",831,"Ventanilla","Depósito","CRC",44907.1510837356,"Puntarenas","Personal",0,419590,1,44907.1510837356,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
